sample_id,stock_code,company_short,pdf_name,page,section_hint,hit_keywords,snippet
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,56,history,股权转让;出资比例,"苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-55序号转让方受让方转让单价（元/注册资本）注册资本（万元）转让价格（万元）2朱勤华19.40811,000.00003唐斌0.887245.71434张敏0.610031.4286注：上述表格中转让单价和转让金额之间的细微差异，系计算过程四舍五入造成。2021年3月，上述股权受让方将股权转让款项支付给黄学英。根据国家税务总局苏州工业园区税务局第一税务所出具的完税证明，黄学英已就上述股权转让事项缴纳了个人所得税5,882,051.40元。（2）报告期内第一次增资2021年2月25日，赛分有限召开股东会并作出决议，同意公司注册资本增加342.6769万元至2,750.6769万元。新增的342.6769万元注册资本由国寿疌泉、复星惟盈、唐斌、张敏以人民币1.85亿元认购。2021年2月26日，国寿疌泉、复星惟盈、唐斌、张敏与发行人签署了《关于苏州赛分科技有限公司之增资协议》。本次增资具体情况如下：序号股东姓名/名称认缴出资额（万元）增资价格（元/注册资本）增资金额（万元）出资方式1国寿疌泉250.061553.9913,500.0000货币2复星惟盈89.04314,807.1429货币3唐斌2.1169114.2857货币4张敏1.455478.5714货币注：上述表格中增资单价和增资金额之间的细微差异，系计算过程四舍五入造成。2021年3月9日，国寿疌泉、复星惟盈、唐斌、张敏向公司支付完毕全部增资款。2021年4月20日，公司就股权转让和增资事项办理完毕工商变更登记手续，取得了苏州工业园区市场监督管理局"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,57,history,股权转让;出资比例,货币17朱勤华19.408119.40810.7056货币18华泰大健康二号12.003412.00340.4364货币19道兴投资2.80792.80790.1021货币20唐斌3.00413.00410.1092货币21张敏2.06542.06540.0751货币合计2750.67692750.6769100.0000/2、2021年8月，报告期内第二次股权转让2021年7月10日，赛分有限召开股东会并作出决议，同意黄学英将其持有的公司0.8%的注册资本22.00万元以人民币0元的价格转让给高新同华。本次股权转让系为解决公司与高新同华之间的业绩承诺与补偿事宜。2021年7月10日，赛分有限、高新同华与黄学英签署《增资协议之补充协议》，约定终止各方于2015年7月签署的《投资合作框架协议》中第四条“业绩承诺”和各方于2015年8月签署的《增资协议》中第五条“业绩承诺和补偿”，各方不再根据被终止条款享有任何权利或承担任何义务，作为补偿，黄学英同意以合计人民币0元的价格向高新同华转让其所持有的赛分有限22万元注册资本，
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,58,history,股权转让;出资比例,苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-57双方将另行签署《股权转让协议》。黄学英与高新同华就上述股权转让事宜签署了《股权转让协议》，就该次股权转让事项，黄学英已经取得了免税证明。本次股权转让后，赛分有限的股权结构如下：序号股东姓名/名称认缴出资额（万元）实缴出资额（万元）出资比例（%）出资方式1黄学英803.1668803.166829.1989货币2周金清280.0000280.000010.1793货币3陆民257.4000257.40009.3577货币4国寿疌泉250.0615250.06159.0909货币5高新同华270.0000270.00009.8158货币6华泰大健康一号175.1887175.18876.3689货币7苏州贤达134.1500134.15004.8770货币8苏州博达114.9389114.93894.1786货币9复星惟盈126.3621126.36214.5939货币10苏州杰贤69.480069.48002.5259货币11潘鼎63.200063.20002.2976货币12海佳同康47.400047.40001.7232货币13苏州敦行40.000040.00001.4542货币14陈志华30.040030.04001.0921货币15耿
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,59,history,新增股东,"苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-584、2021年11月，报告期内第二次增资2021年10月28日，赛分科技召开2021年第一次临时股东大会，决议同意赛分科技增发股份4,243,901股，新增股份由新增股东源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购。2021年10月28日，上述新增股东与赛分科技签署了《增资协议》。截至2021年11月，上述新增股东已支付完毕全部增资款。本次增资具体情况如下：序号股东姓名/名称认购股份（股）股份价格（元/股）认购金额（万元）出资方式1源峰磐赛1,571,815127.2420,000.00货币2珠海峦恒628,7268,000.00货币3高瓴祈睿628,7268,000.00货币4国药中生461,8465,876.59货币5圣成投资9,699123.41货币6国药二期155,6251,980.20货币7圣祁投资1,55619.80货币8夏尔巴二期392,9545,000.00货币9甘李药业235,7723,000.00货币10吴征涛157,1822,000.00货币合计4,243,901-54,000.00-注：上述表格中增资单价和增资金额之间的细微差异，系计算过程四舍五入造成。2021年11月10日，赛分科技取得了江苏省市场监督管理局换发的《营业执照》。本次增资完成后，赛分科技的股权结构如下：序号股东姓名/名称股份数量（股）持"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,60,history,新增股东,"斌30,0410.094628道兴投资28,0790.088429张敏20,6540.065130圣成投资9,6990.030531圣祁投资1,5560.0049合计31,750,670100.00005、2021年12月，报告期内第三次增资2021年11月22日，赛分科技召开2021年第二次临时股东大会，决议同意赛分科技增发股份117,886股，新增股份由新增股东聚贝投资以人民币1,500万元认购。"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,70,shareholder,持有发行人;普通合伙人,州杰贤分别持有公司股权的4.21%和2.18%。因此，黄学英合计控制公司股权31.59%，为公司的实际控制人。黄学英的情况如下：黄学英，男，中国国籍，美国永久居留权，身份证号码3201061966********。其简历见“第四节发行人基本情况”之“十一、董事、监事、高级管理人员及核心技术人员的情况”之“（一）董事会成员”。2、控股股东和实际控制人直接或间接持有发行人的股份是否存在质押或其他有争议的情况截至本招股说明书签署日，公司控股股东、实际控制人直接或间接持有的公司股份不存在质押或其他权利争议的情况。
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,71,gp_lp,执行事务合伙人;普通合伙人;有限合伙人;出资比例;员工持股平台,科技员工持股平台2苏州杰贤53.2239赛分科技员工持股平台截至本招股说明书签署日，上述企业基本情况如下：1、苏州贤达中文名称：苏州贤达企业管理合伙企业（有限合伙）统一社会信用代码：91320594MA1TDWGA75注册地：中国（江苏）自由贸易试验区苏州片区集贤街11号赛分科技研发办公大楼一楼办公室二类型：外商投资有限合伙企业注册资本：825.0225万元执行事务合伙人：黄学英成立日期：2017年12月5日营业范围：企业管理服务及咨询、商务信息咨询、经济信息咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）截至本招股说明书签署之日，苏州贤达股权结构如下：序号股东姓名合伙人性质认缴出资额（万元）认缴出资比例（%）出资方式1黄学英普通合伙人143.4488517.3873货币2SHAO-TANGSUN有限合伙人184.5000022.3630货币3MATHEWGEORGE有限合伙人110.7000013.4178货币4杨克有限合伙人89.9437010.9020货币5周晓涛有限合伙人83.0250010.0634货币6KATHLEENLEEFALLS有限合伙人33.210004.0253货币7CHING-CHERNGLEE有限合伙人30.750003.7272货币8吴颋㑇有限合伙人27.675003.3545货币9范晨有限合伙人16.605002.0127货币10YIHUANG有限合伙人16.605002.0127货币11SHENYIWANG有限合伙人16.605002.0127货币
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,72,gp_lp,执行事务合伙人;普通合伙人;有限合伙人;出资比例,企业份额。注2：2024年2月，发行人员工JIANXU离职，其所持有的苏州贤达合伙份额转让给普通合伙人黄学英。2、苏州杰贤中文名称：苏州杰贤企业管理合伙企业（有限合伙）统一社会信用代码：91320594MA1TDWHX1U注册地：中国（江苏）自由贸易试验区苏州片区集贤街11号赛分科技研发办公大楼一楼办公室一类型：有限合伙企业注册资本：427.302万元人民币执行事务合伙人：黄学英成立日期：2017年12月5日营业范围：企业管理服务及咨询、商务信息咨询、经济信息咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）截至本招股说明书签署日，苏州杰贤股权结构如下：序号合伙人姓名/名称合伙人性质认缴出资额（万元）认缴出资比例（%）出资方式1黄学英普通合伙人227.427053.2239货币2刘干有限合伙人61.500014.3926货币3丁忠有限合伙人21.52505.0374货币4徐新东有限合伙人18.45004.3178货币5卞庆莲有限合伙人15.37503.5982货币6丁良龙有限合伙人15.37503.5982货币7张伍保有限合伙人15.37503.5982货币8戴丽有限合伙人15.37503.5982货币9胡新妹有限合伙人15.37503.5982货币10杨元营有限合伙人12.30002.8785货币
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,73,gp_lp,普通合伙人;有限合伙人;出资比例;回购,名称合伙人性质认缴出资额（万元）认缴出资比例（%）出资方式11黄杰有限合伙人9.22502.1589货币合计/427.3020100.0000/注：苏州杰贤人员构成系发行人国内员工，其中丁忠于2019年4月离职。3、员工持股计划遵循“闭环原则”公司股权激励方案约定：在赛分科技上市或者被并购之前，有限合伙人可以选择全部或者部分转让本合伙企业股权份额，只能转让给普通合伙人（即黄学英），普通合伙人需要出资购买有限合伙人的份额。苏州贤达、苏州杰贤承诺，自发行人股票上市之日起36个月内，不转让或者委托他人管理直接和间接持有的发行人首次公开发行股票前已发行股份，也不由发行人回购该部分股份。（三）其他持有公司5%以上股份的主要股东情况截至本招股说明书签署日，公司除控股股东外，直接或间接持股比例超过5%的其他主要股东及其关联方情况如下：1、周金清周金清，男，生于1941年，中国国籍，无境外永久居留权，身份证号32042119411122****。截至本招股说明书签署日，周金清直接持有公司8.79%的股份。周金清现任江苏鸿联置业集团有限公司董事、上海元光投资有限公司执行董事、江苏鸿联建材有限公司监事、常州市葑岸电镀有限公司监事、常州市长江科技小额贷款股份有限公司监事主席等职务。周金清历任江苏新鸿联集团有限公司董事长、江苏鸿联置业集团有限公司董事长、常州红联纺织机械厂厂长、常州红联灯具厂厂长、鸿联灯饰有限公司董事长兼总经理、常州鸿成金属制品有限公司董事长、常州鸿艺彩色玻璃有限公司董事长、江苏康博达国际曲棍球事业发展有限公司董事长、鸿安灯饰有限公司副董事长、江苏武进农村商业银行股份有限公司董事等。2
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,74,gp_lp,持有发行人;执行事务合伙人;普通合伙人;有限合伙人,"人1,400.002.46钱坤有限合伙人1,350.002.37郭玥有限合伙人300.000.53合计57,000.00100.00注：2024年2月，高新同华名称由安徽高新同华创业投资基金（有限合伙）变更为安徽同华高新技术中心（有限合伙）。陈灏元持有高新同华87.7193%份额，并通过安徽同华投资管理中心（有限合伙）间接持有高新同华2.9965%份额，间接持有发行人7.6857%股份。陈灏元基本情况如下：陈灏元，男，生于1997年，中国国籍，无境外永久居留权，身份证号350102199706******。高新同华的普通合伙人为安徽同华投资管理中心（有限合伙），其基本信息如下：企业名称安徽同华投资管理中心（有限合伙）法定代表人史正富注册资本2,400万元人民币实缴资本2,400万元人民币企业类型有限合伙企业"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,75,gp_lp,执行事务合伙人;普通合伙人;有限合伙人,"民，男，生于1964年，中国国籍，美国永久居留权，身份证号32010219640913****。截至本招股说明书签署日，陆民直接持有公司8.08%股权。陆民现任深圳市摩派科技有限公司总经理。陆民取得南京东南大学自动化学士学位。4、国寿疌泉截至本招股说明书签署日，国寿疌泉直接持有公司7.85%的股份，其基本情况如下：企业名称江苏国寿疌泉股权投资中心（有限合伙）执行事务合伙人国寿（江苏）股权投资有限公司注册资本500,000万元人民币实缴资本334,492.5万元人民币企业类型有限合伙企业成立时间2019-12-27注册地址南京市建邺区梦都大街136号201室主要经营地址北京市朝阳区东三环中路5号财富金融中心67层西侧经营范围股权投资；实业投资；从事非证券股权投资；投资管理；资产管理。（依法须经批准的项目，经相关部门批准后方可开展经营活动）主营业务与发行人国寿疌泉主营业务为股权投资，与发行人主营业务相互独立，不存在"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,76,gp_lp,私募基金;基金编号;执行事务合伙人;普通合伙人;有限合伙人,"苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-75业务的关系竞争关系。中国证券投资基金业协会备案已备案，私募基金编号SJZ124出资结构合伙人名称合伙人类别认缴金额（万元）持股比例（%）国寿（江苏）股权投资有限公司普通合伙人5,000.001.00中国人寿保险股份有限公司有限合伙人300,000.0060.00江苏省政府投资基金（有限合伙）有限合伙人150,000.0030.00中国人寿财产保险股份有限公司有限合伙人45,000.009.00合计500,000.00100.00国寿疌泉的普通合伙人为国寿（江苏）股权投资有限公司，其基本信息如下：企业名称国寿（江苏）股权投资有限公司法定代表人刘阳注册资本5,000万元人民币实缴资本5,000万元人民币企业类型有限责任公司（法人独资）成立时间2019-11-12注册地址南京市建邺区庐山路168号9楼901-1室主要经营地址北京市朝阳区东三环中路5号财富金融中心67层西侧经营范围股权投资，从事股权投资管理及相关服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）主营业务与发行人业务的关系国寿（江苏）股权投资有限公司主营业务为投资管理，与发行人主营业务相互独立，不存在竞争关系。出资结构股东名称认缴金额（万元）持股比例（%）国寿成达（上海）健康医疗股权投资管理有限公司5,000"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,77,gp_lp,普通合伙人;有限合伙人,"九层经营范围从事非证券股权投资活动及相关咨询业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）主营业务与发行人业务的关系华泰大健康一号主营业务为股权投资，与发行人主营业务相互独立，不存在竞争关系。中国证券投资基金业协会备案已备案，证券公司直投基金产品编码S32514出资结构合伙人名称合伙人类别认缴金额（万元）持股比例（%）华泰紫金投资有限责任公司普通合伙人27,910.0019.12南京市创新投资集团有限责任公司有限合伙人20,000.0013.70江苏今世缘酒业股份有限公司有限合伙人20,000.0013.70江苏金财投资有限公司有限合伙人10,000.006.85江苏汇鸿创业投资有限公司有限合伙人10,000.006.85福建国耀投资有限公司有限合伙人7,000.004.80常州高新技术产业开发区常能电器有限公司有限合伙人6,000.004.11福建盼盼投资有限公司有限合伙人5,000.003.43江苏康缘药业股份有限公司有限合伙人5,000.003.43傅和亮有限合伙人3,000.002.06南京高科新创投资有限公司有限合伙人3,000.002.06高力控股集团有限公司有限合伙人3,000.002.06江苏省农垦投资管理有限公司有限合伙人3,000.002.06江苏苏美达资本控股有限公司有限合伙人3,000.002.06王耀方有限合伙人2,000.001.37严汉忠有限合伙人2,000.001.37商辉有限合伙人2,000.001.37镇江市一花一树生态农业有限公司有限合伙人2,000.001.37成都贝多安企业管理咨询合伙企业（有限合伙）有限合伙人2,000"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,78,gp_lp,执行事务合伙人;普通合伙人;有限合伙人,"司有限合伙人1,000.000.69成都恒昊创新科技有限公司有限合伙人1,000.000.69南京华泰瑞兴投资基金管理合伙企业（有限合伙）有限合伙人40.000.03合计145,950.00100.00（2）华泰大健康二号截至本招股说明书签署日，华泰大健康二号直接持有公司0.38%的股份，其基本情况如下：企业名称南京华泰大健康二号股权投资合伙企业（有限合伙）执行事务合伙人华泰紫金投资有限责任公司注册资本10,000万元人民币实缴资本10,000万元人民币企业类型有限合伙企业成立时间2016-12-28注册地址南京市鼓楼区汉中门大街301号1501室主要经营地址南京市江东中路230号三号楼九层经营范围从事非证券股权投资活动及相关咨询业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）主营业务与发行人业务的关系华泰大健康二号主营业务为股权投资，与发行人主营业务相互独立，不存在竞争关系。中国证券投资基金业协会备案已备案，证券公司直投基金产品编码S32515出资结构合伙人名称合伙人类别认缴金额（万元）持股比例（%）华泰紫金投资有限责任公司普通合伙人1,990.0019.90四川省健康养老产业股权投资基金合伙企业（有限合伙）有限合伙人8,000.0080.00南京华泰瑞兴投资基金管理合伙企业（有限合伙）普通合伙人10.000.10合计10,000.00100.00（3）华泰紫金投资有限责任公司华泰紫金投资有限责任公司为华泰大健康一号和华泰大健康二号的普通合"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,79,gp_lp,执行事务合伙人,XUWEIZHENGXU，男，生于1964年，美国国籍，美国护照号56187****。截至本招股说明书签署日，WEIZHENGXU通过苏州博达、海佳同康间接分别控制公司3.61%和1.49%股权，合计控制公司5.09%股权。（2）苏州博达截至本招股说明书签署日，苏州博达直接持有公司3.61%的股份，其基本情况如下：企业名称苏州博达投资咨询合伙企业（有限合伙）执行事务合伙人WEIZHENGXU注册资本883万元人民币实缴资本883万元人民币企业类型有限合伙企业成立时间2018-02-11注册地址苏州工业园区丰茂巷52号香茂花园9幢501室（非独立住宅）
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,80,gp_lp,执行事务合伙人;普通合伙人;有限合伙人,9.59CHONGYINGXU有限合伙人123.7514.01丁师伟有限合伙人120.0013.59程华莲有限合伙人83.009.40陈佑邦有限合伙人42.894.86张志娟有限合伙人4.610.52合计883.00100.00（3）海佳同康截至本招股说明书签署日，海佳同康直接持有公司1.49%的股份，其基本情况如下：企业名称苏州海佳同康技术管理咨询有限公司执行事务合伙人WEIZHENGXU注册资本3万美元实缴资本1万美元企业类型有限责任公司（外国自然人独资）成立时间2015-07-27注册地址吴江经济技术开发区长安路东侧（科技创业园）主要经营地址吴江经济技术开发区长安路东侧（科技创业园）经营范围从事生物医药和新型材料相关产品的研发、销售、技术咨询、技术管理、技术转让。（依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目：创业投资（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）主营业务与发行人业务的关系海佳同康主营业务为生物医药、新材料领域创业投资，与发行人主营业务相互独立，不存在竞争关系。出资结构股东名称认缴金额（万美元）持股比例（%）WEIZHENGXU3.00100.00合计3.00100.00
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,81,shareholder,股本结构,"招股说明书签署之日，公司不存在协议控制架构的情形。九、发行人控股股东、实际控制人重大违法的情况报告期内，发行人控股股东、实际控制人不存在贪污、贿赂、侵占财产、挪用财产或者破坏社会主义市场经济秩序的刑事犯罪，不存在欺诈发行、重大信息披露违法或者其他涉及国家安全、公共安全、生态安全、生产安全、公众健康安全等领域的重大违法行为。十、公司股本情况（一）本次发行前后的股本结构本次发行前，公司总股本为366,488,394股。本次向社会公众发行49,975,690股，占发行完成后公司总股本的比例约为12.00%。本次发行前后公司股本结构如下：序号股东名称发行前发行后持股数量（股）持股比例（%）持股数量（股）持股比例（%）1黄学英92,364,17725.202592,364,17722.17822周金清32,200,0008.786132,200,0007.73183高新同华31,050,0008.472331,050,0007.45564陆民29,601,0008.076929,601,0007.10775国寿疌泉28,757,0737.846728,757,0736.90516华泰大健康一号20,146,7015.497220,146,7014.83767源峰磐赛18,075,8734.932218,075,8734.34038苏州贤达15,427,2504.209515,427,2503.70439复星惟盈14,531,6423.965114,531,6423.489310苏州博达13,217,9743.606713,217,9743.173911苏州杰贤7,990,2002.180"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,82,shareholder,前十名股东;股本结构,"2,9090.077530张敏237,5210.0648237,5210.057031圣成投资111,5390.0304111,5390.026832圣祁投资17,8940.004917,8940.004333社会公众股--49,975,69012.0000合计366,488,394100.0000416,464,084100.0000（二）本次发行前后公司前十名股东情况本次发行前后公司前十名股东情况详见本招股说明书“第四节发行人基本情况”之“十、公司股本情况”之“（一）本次发行前后的股本结构”。（三）本次发行前后公司前十名自然人股东情况本次发行前后，公司前十名自然人股东的直接持股情况及其在公司担任职务情况如下："
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,83,history,新增股东;普通合伙人,"5930.49321,807,5930.4439无唐斌345,4720.0943345,4720.0848无张敏237,5210.0648237,5210.0583董事（四）有关公司股本中的国有股份或外资股份的说明1、国有股份截至本招股说明书签署日，发行人股本中不存在国有股份。2、外资股份截至本招股说明书签署日，发行人股本中不存在外资股份。（五）最近一年公司新增股东情况申报前十二个月，除外部自然人股东涉及86,366股（占发行前股份0.02%）的股权代持解除情形，导致上述股权实际持有人发生变化外，公司无新增股东的情况。（六）本次发行前各股东间的关联关系本次发行前，公司各股东间的关联关系及关联股东的各自持股比例如下表所示：序号股东姓名/名称股份数量（股）持股比例（%）关联关系1黄学英92,364,17725.2025黄学英为苏州贤达、苏州杰贤的普通合伙人，持有苏州贤达17.39%的股份及苏州杰贤53.22%的股份。2苏州贤达15,427,2504.20953苏州杰贤7,990,2002.18024华泰大健康一号20,146,7015.4972华泰大健康一号、华泰大健"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,84,pe_fund,私募基金;执行事务合伙人;特殊权利,"别持有苏州博达28.03%股份、海佳同康100.00%股份。11海佳同康5,451,0001.487412珠海峦恒7,230,3491.9729珠海峦恒的实际控制人为张海燕、马翠芳和曹伟；高瓴祈睿的实际控制人为朱秀花、马翠芳和曹伟。13高瓴祈睿7,230,3491.972914国药中生5,311,2291.4492国药中生、国药二期执行事务合伙人均为上海健壹私募基金管理有限公司，上海健壹私募基金管理有限公司法定代表人、实际控制人为吴爱民。圣成投资、圣祁投资执行事务合伙人均为吴爱民。15国药二期1,789,6880.488316圣成投资111,5390.030417圣祁投资17,8940.0049注：2022年12月27日，南京道兴投资管理中心（普通合伙）更名为南京道兴创业投资管理中心（普通合伙）。（七）公司股东公开发售股份的情况公司本次发行不涉及老股发售。（八）特殊权利条款的内容及终止情况1、2021年11月签署的《股东协议》取代了历次融资签署的一切股东协议2021年11月22日，赛分科技现有全体股东签署了《股东协议》，第10.3条约定：“本协议构成各方有关本协议主题事项所达成的全部理解，并取代各方或其任何负责人、雇员或代表先前以书面或口头形式就相同事项所达成的所有意向书、协议、承诺、安排、沟通、声明及／或保证等（包括但不限于前轮融资协议以及公司方与各股东于本协议签署日之前签订的任何其他投资协议），且本协议（包括其修改协议或修正，以及其他交易文件）包含了各方就本协议项下事项（包括但不限于公司的股东权利义务）的唯一和全部协议。为避免疑义，各方确"
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,85,pe_fund,私募投资基金;私募基金;回购;特殊权利,并自始无效。”根据《股东协议》第10.3条和3.12条，股东的特殊权利以本《股东协议》为准，特殊权利自公司合格首次公开发行申报基准日起或其另行书面同意的更早时点起不可撤销地终止并自始无效。（九）金融产品纳入监管情况公司股东中国寿疌泉、复星惟盈、高瓴祈睿、国药中生、国药二期、夏尔巴二期、聚贝投资、苏州敦行属于私募基金，华泰大健康一号和华泰大健康二号属于证券公司私募投资基金，上述股东均已在中国证券投资基金业协会备案并纳入监管，具体情况如下：
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,86,pe_fund,私募基金;基金编号;基金管理人,为华泰证券股份有限公司全资子公司，已在中国证券投资基金业协会备案，登记编号为PT2600011618。复星惟盈的基金管理人上海复星创富投资管理股份有限公司已在中国证券投资基金业协会备案，登记编号为P1000303。高瓴祈睿的基金管理人珠海高瓴股权投资管理有限公司已在中国证券投资基金业协会备案，登记编号为P1002820。国药中生和国药二期的基金管理人上海健壹私募基金管理有限公司已在中国证券投资基金业协会备案，登记编号为P1000641。夏尔巴二期的基金管理人珠海夏尔巴股权投资管理有限公司已在中国证券投资基金业协会备案，登记编号为P1068644。聚贝投资的基金管理人北京宏儒和愉投资管理有限公司已在中国证券投资基金业协会备案，登记编号为P1025162。苏州敦行的基金管理人苏州敦行投资管理有限公司已在中国证券投资基金业协会备案，登记编号为P1064670。
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,87,pe_fund,私募投资基金;私募基金;基金管理人;员工持股平台,招股说明书1-1-86发行人其他现有股东中，苏州贤达、苏州杰贤系发行人员工持股平台；苏州博达系WEIZHENGXU控制的投资人持股平台；海佳同康系WEIZHENGXU全资控制企业；甘李药业系生物医药企业；高新同华、源峰磐赛、珠海峦恒、骏耀投资、道兴投资、圣成投资、圣祁投资不存在以非公开方式向投资者募集资金的情形，其资产亦未委托基金管理人进行管理，也未担任任何私募投资基金的管理人，不属于《私募投资基金监督管理暂行办法》和《私募投资基金管理人登记和基金备案办法（试行）》规定的私募投资基金或私募基金管理人。十一、董事、监事、高级管理人员及核心技术人员的情况（一）董事会成员公司董事会由9名董事组成，其中独立董事3名。现任董事基本情况如下表：姓名在本公司职务任职期限提名人黄学英董事长、总经理2021.8.25-2024.8.25黄学英SUNSHAO-TANG董事2021.8.25-2024.8.25苏州贤达陈淼董事2021.8.25-2024.8.25华泰大健康一号聂迎庆董事2021.8.25-2024.8.25高新同华陈道金董事2021.8.25-2024.8.25国寿疌泉张敏董事2021.8.25-2024.8.25复星惟盈彭淑贞独立董事2021.8.25-2024.8.25黄学英梁永伟独立董事2021.8.25-2024.8.25黄学英徐锋独立董事2021.8.25-2024.8.25黄学英上述各位董事简历如下：黄学英博士，赛分科技董事长、总经理，中国国籍，美国永久居留权，南京大学本科、硕士，美国特拉华大学博士，斯坦福大学博士后。1999年至2005年间先后供职于美国戴安公司及美国
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,92,shareholder,持有发行人;执行事务合伙人;员工持股平台,的兼职情况截至本招股说明书签署日，公司董事、监事、高级管理人员及核心技术人员在公司之外的单位兼职情况如下：姓名在公司职务兼职单位兼职职务兼职单位与公司关系黄学英董事长、总经理苏州杰贤执行事务合伙人发行人员工持股平台苏州贤达执行事务合伙人发行人员工持股平台陈淼董事华泰紫金投资有限责任公司董事公司关联自然人担任董事的企业，通过管理的华泰大健康一号和华泰大健康二号持有发行人合计5.88%股份南京华泰瑞通投资管理有限公司董事公司关联自然人担任董事的企业南京华泰瑞兴投资管理有限公司董事公司关联自然人担任董事的企业安达生物药物开发（深圳）有限公司董事公司关联自然人担任董事的企业南京道合投资管理中心（普通合伙）执行事务合伙人公司关联自然人控制的企业道兴投资执行事务合伙人公司关联自然人控制的企业，持有发行人0.38%股份南京道悦投资管理合伙企业（普通合执行事务合伙人公司关联自然人控制的企业
STAR001,688758,赛分科技,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,93,gp_lp,执行事务合伙人,苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-92姓名在公司职务兼职单位兼职职务兼职单位与公司关系伙）南京道安企业管理中心（普通合伙）执行事务合伙人公司关联自然人控制的企业聂迎庆董事安徽同华投资管理中心（有限合伙）高级管理人员公司关联自然人任职的企业陈道金董事国寿股权投资有限公司投资总监公司关联自然人任职的企业北京赛赋医药研究院有限公司董事公司关联自然人担任董事的企业北京先通国际医药科技股份有限公司董事公司关联自然人担任董事的企业北京艺妙神州医药科技有限公司董事公司关联自然人担任董事的企业北京伟杰信生物科技有限公司董事公司关联自然人担任董事的企业江苏汉邦科技股份有限公司董事公司关联自然人担任董事的企业成都迈科康生物科技有限公司董事公司关联自然人担任董事的企业北京灵赋生物科技有限公司董事公司关联自然人担任董事的企业杭州依思康医药科技有限公司董事公司关联自然人担任董事的企业江苏关怀医疗科技（集团）有限公司董事公司关联自然人担任董事的企业江苏盈科生物制药有限公司董事公司关联自然人担任董事的企业江苏威凯尔医药科技股份有限公司董事公司关联自然人担任董事的企业梁永伟独立董事江苏正气浩然（上海）律师事务所主任兼高级合伙人公司关联自然人控制的企业徐锋独立董事上海艾力斯医药科技股份有限公司董事、副总经理公司关联自然人担任董事、高管的企业潘鼎监事会主席托普纺织（苏州）有限公司
