company_key,source_group,sample_id,stock_code,company_name,company_short,exchange,board,listing_date,ipo_year,prospectus_date,source_platform,source_page_url,prospectus_url,local_pdf_path,local_text_path,source_status,source_level,page_count,file_size_mb,keyword_hit_count,keyword_hit_summary,week12_role,recommended_action
STAR-688623,cninfo_star_pdf_log,STAR-688623,688623,浙江双元科技股份有限公司,双元科技,SSE,科创板,2023-06-08,2023,2023-06-02,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-06-02/1216967574.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688623_双元科技/688623_双元科技_招股说明书_1216967574.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,8.51,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688627,cninfo_star_pdf_log,STAR-688627,688627,深圳精智达技术股份有限公司,精智达,SSE,科创板,2023-07-18,2023,2023-07-13,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-07-13/1217284214.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688627_精智达/688627_精智达_招股说明书_1217284214.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,5.17,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688629,cninfo_star_pdf_log,STAR-688629,688629,四川华丰科技股份有限公司,华丰科技,SSE,科创板,2023-06-27,2023,2023-06-20,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-06-20/1217100343.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688629_华丰科技/688629_华丰科技_招股说明书_1217100343.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,8.54,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688630,cninfo_star_pdf_log,STAR-688630,688630,合肥芯碁微电子装备股份有限公司,芯碁微装,SSE,科创板,2021-04-01,2021,2026-03-14,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2026-03-14/1225007986.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688630_芯碁微装/688630_芯碁微装_招股说明书_1225007986.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,0.10,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688631,cninfo_star_pdf_log,STAR-688631,688631,南京莱斯信息技术股份有限公司,莱斯信息,SSE,科创板,2023-06-28,2023,2023-06-21,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-06-21/1217107918.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688631_莱斯信息/688631_莱斯信息_招股说明书_1217107918.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,8.65,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688638,cninfo_star_pdf_log,STAR-688638,688638,深圳市誉辰智能装备股份有限公司,誉辰智能,SSE,科创板,2023-07-12,2023,2023-07-06,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-07-06/1217218983.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688638_誉辰智能/688638_誉辰智能_招股说明书_1217218983.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,9.79,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688646,cninfo_star_pdf_log,STAR-688646,688646,武汉逸飞激光股份有限公司,ST逸飞,SSE,科创板,2023-07-28,2023,2023-07-25,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-07-25/1217376797.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688646_ST逸飞/688646_ST逸飞_招股说明书_1217376797.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,10.04,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688648,cninfo_star_pdf_log,STAR-688648,688648,中邮科技股份有限公司,中邮科技,SSE,科创板,2023-11-13,2023,2023-11-08,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-11-08/1218274715.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688648_中邮科技/688648_中邮科技_招股说明书_1218274715.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,7.78,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688651,cninfo_star_pdf_log,STAR-688651,688651,远江盛邦安全科技集团股份有限公司,盛邦安全,SSE,科创板,2023-07-26,2023,2023-07-21,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-07-21/1217347553.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688651_盛邦安全/688651_盛邦安全_招股说明书_1217347553.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,5.52,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688652,cninfo_star_pdf_log,STAR-688652,688652,北京京仪自动化装备技术股份有限公司,京仪装备,SSE,科创板,2023-11-29,2023,2023-11-24,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-11-24/1218421098.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688652_京仪装备/688652_京仪装备_招股说明书_1218421098.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,9.25,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688653,cninfo_star_pdf_log,STAR-688653,688653,格兰康希通信科技(上海)股份有限公司,康希通信,SSE,科创板,2023-11-17,2023,2023-11-14,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-11-14/1218325965.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688653_康希通信/688653_康希通信_招股说明书_1218325965.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,6.35,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688657,cninfo_star_pdf_log,STAR-688657,688657,苏州浩辰软件股份有限公司,浩辰软件,SSE,科创板,2023-10-10,2023,2023-09-27,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-09-27/1217961178.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688657_浩辰软件/688657_浩辰软件_招股说明书_1217961178.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,11.47,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688671,cninfo_star_pdf_log,STAR-688671,688671,碧兴物联科技(深圳)股份有限公司,碧兴物联,SSE,科创板,2023-08-09,2023,2023-08-04,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-08-04/1217460813.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688671_碧兴物联/688671_碧兴物联_招股说明书_1217460813.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,6.53,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688680,cninfo_star_pdf_log,STAR-688680,688680,上海海优威新材料股份有限公司,海优新材,SSE,科创板,2021-01-22,2021,2021-01-19,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-01-19/1209135684.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688680_海优新材/688680_海优新材_招股说明书_1209135684.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,8.89,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688691,cninfo_star_pdf_log,STAR-688691,688691,灿芯半导体(上海)股份有限公司,灿芯股份,SSE,科创板,2024-04-11,2024,2024-04-08,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2024-04-08/1219528631.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688691_灿芯股份/688691_灿芯股份_招股说明书_1219528631.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,5.84,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688692,cninfo_star_pdf_log,STAR-688692,688692,武汉达梦数据库股份有限公司,达梦数据,SSE,科创板,2024-06-12,2024,2024-06-06,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2024-06-06/1220272659.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688692_达梦数据/688692_达梦数据_招股说明书_1220272659.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,4.62,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688693,cninfo_star_pdf_log,STAR-688693,688693,苏州锴威特半导体股份有限公司,锴威特,SSE,科创板,2023-08-18,2023,2023-08-14,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-08-14/1217524556.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688693_锴威特/688693_锴威特_招股说明书_1217524556.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,7.23,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688695,cninfo_star_pdf_log,STAR-688695,688695,山东中创软件商用中间件股份有限公司,中创股份,SSE,科创板,2024-03-13,2024,2024-03-08,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2024-03-08/1219255767.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688695_中创股份/688695_中创股份_招股说明书_1219255767.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,8.04,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688697,cninfo_star_pdf_log,STAR-688697,688697,纽威数控装备(苏州)股份有限公司,纽威数控,SSE,科创板,2021-09-17,2021,2021-09-13,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-09-13/1211029779.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688697_纽威数控/688697_纽威数控_招股说明书_1211029779.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,8.28,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688700,cninfo_star_pdf_log,STAR-688700,688700,昆山东威科技股份有限公司,东威科技,SSE,科创板,2021-06-15,2021,2023-06-08,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-06-08/1217011982.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688700_东威科技/688700_东威科技_招股说明书_1217011982.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,0.22,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688701,cninfo_star_pdf_log,STAR-688701,688701,浙江卓锦环保科技股份有限公司,卓锦股份,SSE,科创板,2021-09-16,2021,2021-09-10,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-09-10/1210996138.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688701_卓锦股份/688701_卓锦股份_招股说明书_1210996138.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,10.18,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688702,cninfo_star_pdf_log,STAR-688702,688702,苏州盛科通信股份有限公司,盛科通信,SSE,科创板,2023-09-14,2023,2023-09-08,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-09-08/1217805493.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688702_盛科通信/688702_盛科通信_招股说明书_1217805493.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,6.64,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688707,cninfo_star_pdf_log,STAR-688707,688707,贵州振华新材料股份有限公司,振华新材,SSE,科创板,2021-09-14,2021,2021-09-08,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-09-08/1210983093.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688707_振华新材/688707_振华新材_招股说明书_1210983093.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,5.98,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688708,cninfo_star_pdf_log,STAR-688708,688708,成都佳驰电子科技股份有限公司,佳驰科技,SSE,科创板,2024-12-05,2024,2024-11-29,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2024-11-29/1221880356.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688708_佳驰科技/688708_佳驰科技_招股说明书_1221880356.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,5.66,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688709,cninfo_star_pdf_log,STAR-688709,688709,成都华微电子科技股份有限公司,成都华微,SSE,科创板,2024-02-07,2024,2024-02-02,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2024-02-02/1219066981.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688709_成都华微/688709_成都华微_招股说明书_1219066981.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,10.51,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688710,cninfo_star_pdf_log,STAR-688710,688710,上海益诺思生物技术股份有限公司,益诺思,SSE,科创板,2024-09-03,2024,2024-08-29,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2024-08-29/1221031246.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688710_益诺思/688710_益诺思_招股说明书_1221031246.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,7.88,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688711,cninfo_star_pdf_log,STAR-688711,688711,江苏宏微科技股份有限公司,宏微科技,SSE,科创板,2021-09-01,2021,2021-08-27,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-08-27/1210876546.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688711_宏微科技/688711_宏微科技_招股说明书_1210876546.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,9.92,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688716,cninfo_star_pdf_log,STAR-688716,688716,吉林省中研高分子材料股份有限公司,中研股份,SSE,科创板,2023-09-20,2023,2023-09-15,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-09-15/1217859708.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688716_中研股份/688716_中研股份_招股说明书_1217859708.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,5.97,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688717,cninfo_star_pdf_log,STAR-688717,688717,浙江艾罗网络能源技术股份有限公司,艾罗能源,SSE,科创板,2024-01-03,2024,2023-12-28,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-12-28/1218746774.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688717_艾罗能源/688717_艾罗能源_招股说明书_1218746774.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,7.64,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688719,cninfo_star_pdf_log,STAR-688719,688719,西安爱科赛博电气股份有限公司,爱科赛博,SSE,科创板,2023-09-28,2023,2023-09-22,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-09-22/1217918490.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688719_爱科赛博/688719_爱科赛博_招股说明书_1217918490.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,7.17,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688720,cninfo_star_pdf_log,STAR-688720,688720,江苏艾森半导体材料股份有限公司,艾森股份,SSE,科创板,2023-12-06,2023,2023-12-01,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2023-12-01/1218484952.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2023/688720_艾森股份/688720_艾森股份_招股说明书_1218484952.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,5.07,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688721,cninfo_star_pdf_log,STAR-688721,688721,深圳市龙图光罩股份有限公司,龙图光罩,SSE,科创板,2024-08-06,2024,2024-08-01,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2024-08-01/1220766276.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688721_龙图光罩/688721_龙图光罩_招股说明书_1220766276.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,6.02,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688722,cninfo_star_pdf_log,STAR-688722,688722,北京同益中新材料科技股份有限公司,同益中,SSE,科创板,2021-10-19,2021,2021-10-12,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-10-12/1211237433.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688722_同益中/688722_同益中_招股说明书_1211237433.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,9.54,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688726,cninfo_star_pdf_log,STAR-688726,688726,拉普拉斯新能源科技股份有限公司,拉普拉斯,SSE,科创板,2024-10-29,2024,2024-10-24,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2024-10-24/1221490280.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688726_拉普拉斯/688726_拉普拉斯_招股说明书_1221490280.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,11.86,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688727,cninfo_star_pdf_log,STAR-688727,688727,厦门恒坤新材料科技股份有限公司,恒坤新材,SSE,科创板,2025-11-18,2025,2025-11-13,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2025-11-13/1224802223.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2025/688727_恒坤新材/688727_恒坤新材_招股说明书_1224802223.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,7.22,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688728,cninfo_star_pdf_log,STAR-688728,688728,格科微有限公司,格科微,SSE,科创板,2021-08-18,2021,2021-08-13,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-08-13/1210736170.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688728_格科微/688728_格科微_招股说明书_1210736170.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,6.20,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688729,cninfo_star_pdf_log,STAR-688729,688729,北京屹唐半导体科技股份有限公司,屹唐股份,SSE,科创板,2025-07-08,2025,2025-07-03,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2025-07-03/1224068769.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2025/688729_屹唐股份/688729_屹唐股份_招股说明书_1224068769.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,9.29,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688737,cninfo_star_pdf_log,STAR-688737,688737,中自科技股份有限公司,中自科技,SSE,科创板,2021-10-22,2021,2021-10-18,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-10-18/1211301617.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688737_中自科技/688737_中自科技_招股说明书_1211301617.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,6.58,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688739,cninfo_star_pdf_log,STAR-688739,688739,辽宁成大生物股份有限公司,成大生物,SSE,科创板,2021-10-28,2021,2021-10-25,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-10-25/1211364711.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688739_成大生物/688739_成大生物_招股说明书_1211364711.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,12.28,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688750,cninfo_star_pdf_log,STAR-688750,688750,湖南湘投金天钛业科技股份有限公司,金天钛业,SSE,科创板,2024-11-20,2024,2024-11-14,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2024-11-14/1221712885.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2024/688750_金天钛业/688750_金天钛业_招股说明书_1221712885.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,5.18,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688755,cninfo_star_pdf_log,STAR-688755,688755,江苏汉邦科技股份有限公司,汉邦科技,SSE,科创板,2025-05-16,2025,2025-05-13,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2025-05-13/1223528584.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2025/688755_汉邦科技/688755_汉邦科技_招股说明书_1223528584.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,7.43,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688757,cninfo_star_pdf_log,STAR-688757,688757,胜科纳米(苏州)股份有限公司,胜科纳米,SSE,科创板,2025-03-25,2025,2025-03-20,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2025-03-20/1222846384.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2025/688757_胜科纳米/688757_胜科纳米_招股说明书_1222846384.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,6.64,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688758,cninfo_star_pdf_log,STAR-688758,688758,苏州赛分科技股份有限公司,赛分科技,SSE,科创板,2025-01-10,2025,2025-01-06,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2025-01-06/1222238930.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2025/688758_赛分科技/688758_赛分科技_招股说明书_1222238930.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,8.09,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688759,cninfo_star_pdf_log,STAR-688759,688759,广州必贝特医药股份有限公司,必贝特,SSE,科创板,2025-10-28,2025,2025-10-23,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2025-10-23/1224726268.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2025/688759_必贝特/688759_必贝特_招股说明书_1224726268.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,10.70,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688765,cninfo_star_pdf_log,STAR-688765,688765,武汉禾元生物科技股份有限公司,禾元生物,SSE,科创板,2025-10-28,2025,2025-10-20,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2025-10-20/1224719933.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2025/688765_禾元生物/688765_禾元生物_招股说明书_1224719933.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,7.16,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688767,cninfo_star_pdf_log,STAR-688767,688767,杭州博拓生物科技股份有限公司,博拓生物,SSE,科创板,2021-09-08,2021,2021-09-03,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-09-03/1210965195.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688767_博拓生物/688767_博拓生物_招股说明书_1210965195.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,11.11,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688772,cninfo_star_pdf_log,STAR-688772,688772,珠海冠宇电池股份有限公司,珠海冠宇,SSE,科创板,2021-10-15,2021,2021-10-11,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-10-11/1211229308.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688772_珠海冠宇/688772_珠海冠宇_招股说明书_1211229308.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,19.23,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688775,cninfo_star_pdf_log,STAR-688775,688775,影石创新科技股份有限公司,影石创新,SSE,科创板,2025-06-11,2025,2025-06-06,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2025-06-06/1223788474.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2025/688775_影石创新/688775_影石创新_招股说明书_1223788474.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,9.58,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
STAR-688776,cninfo_star_pdf_log,STAR-688776,688776,成都国光电气股份有限公司,国光电气,SSE,科创板,2021-08-31,2021,2021-08-26,巨潮资讯网CNInfo抓取日志,,https://static.cninfo.com.cn/finalpage/2021-08-26/1210861196.PDF,任务一_招股书抓取_科创板_2021-2025/PDF库/科创板/2021/688776_国光电气/688776_国光电气_招股说明书_1210861196.pdf,,本地PDF存在,A-CNInfo URL+本地PDF,,10.15,,,科创板跨板块推广,先PDF转Markdown，再用同一套TOC+关键词规则定位PE/VC与股本变动章节。
