record_id,stock_code,company_short,source_file,source_record_no,pdf_page,event_date,batch_label,subscriber_name,investor_type_auto,subscription_shares_wan,subscription_amount_wan,subscription_price_yuan,computed_price_yuan,entity_type,subscription_ratio_pct,paid_in_amount_wan,currency,source_evidence,auto_flags
AUTO-SUB-920100-003,920100,三协电机,920100_三协电机.jsonl,3,"32,37-38",2023/10/23,第2批,盛祎,自然人/其他,176.5,954.865,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-004,920100,三协电机,920100_三协电机.jsonl,4,"32,37-38",2023/10/23,第2批,盛松,自然人/其他,15,81.15,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-005,920100,三协电机,920100_三协电机.jsonl,5,"32,37-38",2023/10/23,第2批,薛小丽,自然人/其他,15,81.15,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-006,920100,三协电机,920100_三协电机.jsonl,6,"32,37-38",2023/10/23,第2批,倪进宽,自然人/其他,15,81.15,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-007,920100,三协电机,920100_三协电机.jsonl,7,"32,37-38",2023/10/23,第2批,余方成,自然人/其他,15,81.15,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-008,920100,三协电机,920100_三协电机.jsonl,8,"32,37-38",2023/10/23,第2批,吴春扣,自然人/其他,10,54.1,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-009,920100,三协电机,920100_三协电机.jsonl,9,"32,37-38",2023/10/23,第2批,陆宇君,自然人/其他,8,43.28,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-010,920100,三协电机,920100_三协电机.jsonl,10,"32,37-38",2023/10/23,第2批,戈翔俊,自然人/其他,8,43.28,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-011,920100,三协电机,920100_三协电机.jsonl,11,"32,37-38",2023/10/23,第2批,陈都亮,自然人/其他,5,27.05,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-012,920100,三协电机,920100_三协电机.jsonl,12,"32,37-38",2023/10/23,第2批,圣利,自然人/其他,5,27.05,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-013,920100,三协电机,920100_三协电机.jsonl,13,"32,37-38",2023/10/23,第2批,董雪强,自然人/其他,3,16.23,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-014,920100,三协电机,920100_三协电机.jsonl,14,"32,37-38",2023/10/23,第2批,文涛,自然人/其他,3,16.23,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-015,920100,三协电机,920100_三协电机.jsonl,15,"32,37-38",2023/10/23,第2批,付荷庆,自然人/其他,3,16.23,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-016,920100,三协电机,920100_三协电机.jsonl,16,"32,37-38",2023/10/23,第2批,陈韵,自然人/其他,1,5.41,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920100-017,920100,三协电机,920100_三协电机.jsonl,17,"32,37-38",2023/10/23,第2批,盛月瑶,自然人/其他,39,210.99,5.41,5.41,,,,人民币,"2023年5月26日，公司召开第二届董事会第十三次会议审议通过了《关于<常州三协电机股份有限公司股票定向发行说明书>的议案》。2023年6月15日，公司召开2023年第三次临时股东大会，审议通过了上述议案。本次股票拟发行价格为5.41元/股，拟发行普通股321.50万股，拟募集资金总额为1,739.32万元，募集资金用途为补充流动资金。2023年7月5日，全国股转公司就公司本次股票发行事项出具了《关于同意常州三协电机股份有限公司股票定向发行的函》（股转函〔2023〕1295号）。2023年9月8日，苏亚金诚出具《验资报告》（苏亚验[2023]10号），经审验，截至2023年9月6日，公司已收到盛祎、盛松、薛小丽、倪进宽、余方成、吴春扣、陆宇君、戈翔俊、陈都亮、圣利、董雪强、文涛、付荷庆、陈韵和盛月瑶15名认购人缴纳的出资款1,723.09万元。本次股票发行新增股份于2023年10月23日在股转系统挂牌并公开转让。（PDF第32页）。 注：各认购人个别股数招股说明书未单独披露，此处按当前持股数÷1.38（2023年每10股转增3.80股权益分派）反向推算，与验资总额1,723.09万元一致。",
AUTO-SUB-920116-001,920116,星图测控,920116_星图测控.jsonl,1,1-1-48,2016/12/14,t0-公司设立,北京四方继保自动化股份有限公司,产业资本/法人股东,1200,1200,1,1,法人,60,1200,人民币,"中科星图测控技术股份有限公司 招股说明书 1、2016年12月，星图测控有限设立 2016年12月14日，星图测控有限取得西安市工商行政管理局核发的《营业执照》。 公司设立时的股权结构情况如下： 序号 股东名称 认缴出资额（万元） 出资比例（%） 出资方式 1 四方股份 1,200.00 60.00 货币 2 罗永红 400.00 20.00 货币 3 王金林 400.00 20.00 货币 合计 2,000.00 100.00 / 注：公司历史沿革中存在股权代持情形，罗永红代牛威持股、王金林代吴功友持股。",
AUTO-SUB-920116-002,920116,星图测控,920116_星图测控.jsonl,2,1-1-48,2016/12/14,t0-公司设立,罗永红,自然人/其他,400,400,1,1,自然人,20,400,人民币,"中科星图测控技术股份有限公司 招股说明书 1、2016年12月，星图测控有限设立 2016年12月14日，星图测控有限取得西安市工商行政管理局核发的《营业执照》。 公司设立时的股权结构情况如下： 序号 股东名称 认缴出资额（万元） 出资比例（%） 出资方式 1 四方股份 1,200.00 60.00 货币 2 罗永红 400.00 20.00 货币 3 王金林 400.00 20.00 货币 合计 2,000.00 100.00 / 注：公司历史沿革中存在股权代持情形，罗永红代牛威持股、王金林代吴功友持股。",
AUTO-SUB-920116-003,920116,星图测控,920116_星图测控.jsonl,3,1-1-48,2016/12/14,t0-公司设立,王金林,自然人/其他,400,400,1,1,自然人,20,400,人民币,"中科星图测控技术股份有限公司 招股说明书 1、2016年12月，星图测控有限设立 2016年12月14日，星图测控有限取得西安市工商行政管理局核发的《营业执照》。 公司设立时的股权结构情况如下： 序号 股东名称 认缴出资额（万元） 出资比例（%） 出资方式 1 四方股份 1,200.00 60.00 货币 2 罗永红 400.00 20.00 货币 3 王金林 400.00 20.00 货币 合计 2,000.00 100.00 / 注：公司历史沿革中存在股权代持情形，罗永红代牛威持股、王金林代吴功友持股。",
AUTO-SUB-920116-004,920116,星图测控,920116_星图测控.jsonl,4,"1-1-35, 1-1-302",2023/5/8,2023年第一次股票定向发行,共青城策星银河投资合伙企业（有限合伙）,员工持股平台/员工激励,279,1757.7,6.3,6.3,合伙企业,,1757.7,人民币,"中科星图测控技术股份有限公司 招股说明书（申报稿） （四）申报前十二个月新增股东情况 2023年3-5月，公司向特定对象定向发行750万股，发行价格6.30元/股，具体情况如下： 序号 股东名称 认购股份（万股） 认购金额（万元） 1 策星银河 279.00 1,757.70 2 策星逐日 171.00 1,077.30 3 幸福二期 300.00 1,890.00 合计 750.00 4,725.00 2023年3月28日，公司分别召开第一届董事会第六次会议与第一届监事会第三次会议审议通过了《关于<中科星图测控技术股份有限公司2023年第一次股票定向发行说明书>的议案》。2023年4月12日，公司召开了2023年第三次临时股东大会，审议通过了上述议案。全国股转公司于2023年4月26日向公司出具了《关于同意中科星图测控技术股份有限公司股票定向发行的函》（股转函〔2023〕876号）。公司本次定向发行新增股份于2023年5月19日起在全国中小企业股份转让系统挂牌并公开转让。",
AUTO-SUB-920116-005,920116,星图测控,920116_星图测控.jsonl,5,"1-1-35, 1-1-302",2023/5/8,2023年第一次股票定向发行,共青城策星逐日投资合伙企业（有限合伙）,员工持股平台/员工激励,171,1077.3,6.3,6.3,合伙企业,,1077.3,人民币,"中科星图测控技术股份有限公司 招股说明书（申报稿） （四）申报前十二个月新增股东情况 2023年3-5月，公司向特定对象定向发行750万股，发行价格6.30元/股，具体情况如下： 序号 股东名称 认购股份（万股） 认购金额（万元） 1 策星银河 279.00 1,757.70 2 策星逐日 171.00 1,077.30 3 幸福二期 300.00 1,890.00 合计 750.00 4,725.00 2023年3月28日，公司分别召开第一届董事会第六次会议与第一届监事会第三次会议审议通过了《关于<中科星图测控技术股份有限公司2023年第一次股票定向发行说明书>的议案》。2023年4月12日，公司召开了2023年第三次临时股东大会，审议通过了上述议案。全国股转公司于2023年4月26日向公司出具了《关于同意中科星图测控技术股份有限公司股票定向发行的函》（股转函〔2023〕876号）。公司本次定向发行新增股份于2023年5月19日起在全国中小企业股份转让系统挂牌并公开转让。",
AUTO-SUB-920116-006,920116,星图测控,920116_星图测控.jsonl,6,"1-1-35, 1-1-302",2023/5/8,2023年第一次股票定向发行,共青城星图幸福二期投资合伙企业（有限合伙）,合伙企业-待复核,300,1890,6.3,6.3,合伙企业,,1890,人民币,"中科星图测控技术股份有限公司 招股说明书（申报稿） （四）申报前十二个月新增股东情况 2023年3-5月，公司向特定对象定向发行750万股，发行价格6.30元/股，具体情况如下： 序号 股东名称 认购股份（万股） 认购金额（万元） 1 策星银河 279.00 1,757.70 2 策星逐日 171.00 1,077.30 3 幸福二期 300.00 1,890.00 合计 750.00 4,725.00 2023年3月28日，公司分别召开第一届董事会第六次会议与第一届监事会第三次会议审议通过了《关于<中科星图测控技术股份有限公司2023年第一次股票定向发行说明书>的议案》。2023年4月12日，公司召开了2023年第三次临时股东大会，审议通过了上述议案。全国股转公司于2023年4月26日向公司出具了《关于同意中科星图测控技术股份有限公司股票定向发行的函》（股转函〔2023〕876号）。公司本次定向发行新增股份于2023年5月19日起在全国中小企业股份转让系统挂牌并公开转让。",
