sample_id,pdf_name,page,keyword,snippet
MB002,MB002_603418_上海友升铝业股份有限公司_招股说明书.pdf,297,执行事务合伙人,上海衡益企业管理咨询有限公司（已吊销）发行人独立董事刘伟龙持有其50%的股权并担任其执行董事。51上交赛孚尔（包头）新材料有限公司发行人独立董事张佼持有其36.52%的股权并担任其董事长52昆山祁御新材料科技有限公司发行人独立董事张佼持有其99%的股权并担任其总经理53奇铝（上海）新材料研究中心（有限合伙）发行人独立董事张佼持有其99.50%的出资额并担任其执行事务合伙人54昆山晶微新材料研究院有限公司上海凝微新材料研究中心（有限合伙）持有其46.24%的股权，奇铝（上海）新材料研究中心（有限合伙）持有其21.76%的股权，发行人独立董事张佼担任其执行董事、总经理55上海佼会材料科技有限责任公司发行人独立董事张佼持有其100%的股权并担任其执行董事56上海悦会新材料合伙企业（有限合伙）上海佼会材料科技有限责任公司为其执行事务合伙人57上海麟振材料科技有限公司上海佼会材料科技有限责任公司持有80%的股权58上海凝微新材料研究中心（有限合伙）发行人独立董事张佼持有30%的出资额，并担任其执行事务合伙人59上海品正方远管理咨询有限公司发行人独立董事李阿吉担任其总经理60重庆烨迪建筑工程有限公司（已注销）发行人原副总经理罗世国配偶杨小玲之姐妹之配偶胡建成持有其70%的股权并担任其执行董事兼经理；发行人原副总经理罗世国配偶杨小玲之兄弟杨在雄持有其30%的股权，现已注销61重庆烨迪物业管理有限公司（已注销）发行人原副总经理罗世国配偶杨小玲之姐妹之配偶胡建成持有其100%的股权并担任其执行董事兼经理，现已注销62重庆建成铝业有限公司（已注销）发行人原副总经理罗世国配偶杨小玲之姐妹之配偶胡建成
MB002,MB002_603418_上海友升铝业股份有限公司_招股说明书.pdf,298,执行事务合伙人,上海友升铝业股份有限公司招股说明书297序号关联方名称与发行人的关系（一）直接或间接持有发行人5%以上股份的自然人66罗世兵实际控制人之一，直接持有发行人1.41%的股份，持有泽升贸易100%的股权，持有共青城泽升49.17%的出资额并担任发行人董事长、总经理67金丽燕实际控制人之一，担任泽升贸易执行董事、经理，持有共青城泽升16.63%的出资额并担任其执行事务合伙人，担任发行人的董事（二）其他发行人董事、监事和高级管理人员，参见本招股说明书“第四节董事、监事、高级管理人员与其他核心人员”（三）其他控股股东董事、监事和高级管理人员68张云飞泽升贸易监事（四）其他关联自然人（包括发行人董事、监事、高级管理人员关系密切的家庭成员、直接和间接持有发行人5%以上股份的自然人关系密切的家庭成员）1、其他关联自然人的认定依据根据《上海证券交易所股票上市规则》的规定，具有以下情形之一的自然人，为上市公司的关联自然人：（1）直接或者间接持有上市公司5%以上股份的自然人；（2）上市公司董事、监事和高级管理人员；（3）直接或者间接地控制上市公司的法人（或者其他组织）的董事、监事和高级管理人员；（4）本款第（1）项、第（2）项所述人士的关系密切的家庭成员。2、其他关联自然人的具体情况“其他关联自然人”主要包括发行人董事、监事、高级管理人员关系密切的家庭成员、直接和间接持有发行人5%以上股份的自然人关系密切的家庭成员。报告期内与发行人发生交易或存在往来余额情况的“其他关联自然人”具体人员如下：关联方关联关系柯文明发行人实际控制人金丽燕之姐夫金海燕发行人实际控制人金丽燕之姐姐（二）关联交易1、重大关
MB002,MB002_603418_上海友升铝业股份有限公司_招股说明书.pdf,335,基金管理人,留应付本人现金分红中与本人应上交发行人的违规减持所得金额相等的现金分红。”（三）持股比例超过5%的股东所持股份的限售安排、自愿锁定、持股及减持意向的承诺本次发行前，其他持有发行人股份超过股份总数5%的股东分别为：1、共青城泽升持有发行人7.04%股份；2、达晨创联基金持有发行人12.43%股份；3、金浦临港基金和金浦科创基金合计持有发行人8.29%股份，两家基金管理人同为上海金浦智能科技投资管理有限公司。股东共青城泽升承诺：“（一）关于所持股份的限售安排、自愿锁定股份、延长锁定期限的承诺1、在发行人股票在上海证券交易所上市之日起36个月之内，不转让或委托他人管理本企业于本次发行前直接或间接持有的发行人股份（包括由该部分股份派生的股份如送红股、资本公积金转增等，下同），也不由发行人回购本企
MB002,MB002_603418_上海友升铝业股份有限公司_招股说明书.pdf,337,执行事务合伙人,则发行人有权扣留应付本企业现金分红中与本企业应上交发行人的违规减持所得金额相等的现金分红。股东达晨创联基金承诺：“（一）关于所持股份的限售安排、自愿锁定股份、延长锁定期限的承诺1、在发行人股票在上海证券交易所上市之日起12个月之内，不转让或委托他人管理本企业于本次发行前持有的发行人股份（包括由该部分股份派生的股份如送红股、资本公积金转增等，下同）（委托本企业执行事务合伙人管理本企业或执行合伙事务除外），也不由发行人回购本企业持有的发行人公开发行股票前已发行的股份。2、本企业减持发行人股票时，依照《公司法》《证券法》、中国证券监督管理委员会和上海证券交易所的相关规定执行。3、本企业将忠实履行承诺，如本企业违反上述承诺或法律强制性规定减持股票的，本企业将按照中国证券监督管理委员会和上海证券交易所的相关规定执行。（二）持股及减持意向的承诺1、在本企业所持发行人本次公开发行前股票的锁定期满后，本企业拟减持发行人股票的，将认真遵守中国证监会、上海证券交易所关于股东减持的相关
MB002,MB002_603418_上海友升铝业股份有限公司_招股说明书.pdf,342,执行事务合伙人,上海友升铝业股份有限公司招股说明书341伙人管理本企业或执行合伙事务除外），也不由发行人回购本企业持有的发行人公开发行股票前已发行的股份。2、自发行人股票在证券交易所上市交易之日起12个月内，不转让或者委托他人管理本次发行前其直接或者间接持有的发行人股份（委托本企业执行事务合伙人管理本企业或执行合伙事务除外），也不由发行人回购该部分股份。3、本企业减持发行人股票时，依照《公司法》《证券法》、中国证券监督管理委员会和上海证券交易所的相关规定执行。本企业将忠实履行承诺，如本企业违反上述承诺或法律强制性规定减持股票的，本企业将按照中国证券监督管理委员会和上海证券交易所的相关规定执行。（二）持股及减持意向的承诺1、在本企业所持发行人本次公开发行前股票的锁定期满后，本企业拟减持发行人股票的，将认真遵守中国证监会、上海证券交易所关于股东减持的相关规定，审慎制定股票减持计划。2、本企业在持有发行人股票锁定期届满之日起二十四个月内拟减持发行人股票的，减持数量不超过本企业持有发行人股票的100%，减持价格参考减持当时的市场价格且应符合法律法规的相关规定；同时，在本企业作为发行人持股5%以上股东期间拟减持发行人股票的，本企业在减持发行人股票前，将在相关法律法规及规定所规定的时间提前予以公告，并按照上海证券交易所的规则及时、准确地履行信息披露义务，如计划通过上海证券交易所集中竞价交易减持股份的，将在首次卖出的规定时间前向上海证券交易所报告并预先披露减持计划。3、本企业减持发行人股份的方式应符合相关法律、法规
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,36,备案编号,"期估值情况，基于对发行人市值的预先评估，预计发行人发行后总市值不低于人民币10亿元，符合上述标准。八、发行人公司治理特殊安排等重要事项截至本招股说明书签署之日，公司不存在有关公司治理特殊安排的重要事项。九、募集资金的用途与未来发展规划（一）募集资金用途公司本次发行募集资金将投入以下项目：单位：万元序号项目名称项目实施单位募投项目投资总额募集资金拟投入金额项目备案编号项目环保批文号120万升/年生物医药分离纯化用辅料扬州赛分41,467.6833,423.41扬邗行审投资备﹝2022﹞126号扬环审批[2023]05-01号2研发中心建设项目赛分科技、赛分生科19,816.2219,499.25苏园行审境外投备﹝2022﹞第195号-3补充流动资金赛分科技27,077.3427,077.34--合计-88,361.2480,000.00--本次募集资金将存放于董事会决定的专项账户。根据募集资金投资项目的实际进度，公司如在募集资金到位前以自筹资金先行投入以上项目的建设，将待募集资金到位后对前期投入的自筹资金进行置换。若本次募集资金不能满足预计资金使用需求的，不足部分将通过公司自有资金或其他自筹方式予以解决。若所筹资金超过预计募集资金数额的，公司将严格按照相关规定履行相应程序，用于主营业务发展。"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,59,新增股东,"苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-584、2021年11月，报告期内第二次增资2021年10月28日，赛分科技召开2021年第一次临时股东大会，决议同意赛分科技增发股份4,243,901股，新增股份由新增股东源峰磐赛、珠海峦恒、高瓴祈睿、国药中生、圣成投资、国药二期、圣祁投资、夏尔巴二期、甘李药业、吴征涛认购。2021年10月28日，上述新增股东与赛分科技签署了《增资协议》。截至2021年11月，上述新增股东已支付完毕全部增资款。本次增资具体情况如下：序号股东姓名/名称认购股份（股）股份价格（元/股）认购金额（万元）出资方式1源峰磐赛1,571,815127.2420,000.00货币2珠海峦恒628,7268,000.00货币3高瓴祈睿628,7268,000.00货币4国药中生461,8465,876.59货币5圣成投资9,699123.41货币6国药二期155,6251,980.20货币7圣祁投资1,55619.80货币8夏尔巴二期392,9545,000.00货币9甘李药业235,7723,000.00货币10吴征涛157,1822,000.00货币合计4,243,901-54,000.00-注：上述表格中增资单价和增资金额之间的细微差异，系计算过程四舍五入造成。2021年11月10日，赛分科技取得了江苏省市场监督管理局换发的《营业执照》。本次增资完成后，赛分科技的股权结构如下：序号股东姓名/名称股份数量（股）持"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,60,新增股东,"斌30,0410.094628道兴投资28,0790.088429张敏20,6540.065130圣成投资9,6990.030531圣祁投资1,5560.0049合计31,750,670100.00005、2021年12月，报告期内第三次增资2021年11月22日，赛分科技召开2021年第二次临时股东大会，决议同意赛分科技增发股份117,886股，新增股份由新增股东聚贝投资以人民币1,500万元认购。"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,70,普通合伙人,"年6月17日注销，无最近一年一期数据。（四）公司的下属分公司情况报告期内，公司不存在设立分公司的情况。六、公司实际控制人及持有公司5%以上股份的主要股东情况（一）控股股东及实际控制人情况1、控股股东与实际控制人截至本招股说明书签署日，黄学英直接持有公司92,364,177股，占公司总股本比例为25.20%，为公司的控股股东。同时，黄学英为苏州贤达、苏州杰贤的普通合伙人，苏州贤达、苏州杰贤分别持有公司股权的4.21%和2.18%。因此，黄学英合计控制公司股权31.59%，为公司的实际控制人。黄学英的情况如下：黄学英，男，中国国籍，美国永久居留权，身份证号码3201061966********。其简历见“第四节发行人基本情况”之“十一、董事、监事、高级管理人员及核心技术人员的情况”之“（一）董事会成员”。2、控股股东和实际控制人直接或间接持有发行人的股份是否存在质押或其他有争议的情况截至本招股说明书签署日，公司控股股东、实际控制人直接或间接持有的公司股份不存在质押或其他权利争议的情况。"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,71,执行事务合伙人,科技员工持股平台2苏州杰贤53.2239赛分科技员工持股平台截至本招股说明书签署日，上述企业基本情况如下：1、苏州贤达中文名称：苏州贤达企业管理合伙企业（有限合伙）统一社会信用代码：91320594MA1TDWGA75注册地：中国（江苏）自由贸易试验区苏州片区集贤街11号赛分科技研发办公大楼一楼办公室二类型：外商投资有限合伙企业注册资本：825.0225万元执行事务合伙人：黄学英成立日期：2017年12月5日营业范围：企业管理服务及咨询、商务信息咨询、经济信息咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）截至本招股说明书签署之日，苏州贤达股权结构如下：序号股东姓名合伙人性质认缴出资额（万元）认缴出资比例（%）出资方式1黄学英普通合伙人143.4488517.3873货币2SHAO-TANGSUN有限合伙人184.5000022.3630货币3MATHEWGEORGE有限合伙人110.7000013.4178货币4杨克有限合伙人89.9437010.9020货币5周晓涛有限合伙人83.0250010.0634货币6KATHLEENLEEFALLS有限合伙人33.210004.0253货币7CHING-CHERNGLEE有限合伙人30.750003.7272货币8吴颋㑇有限合伙人27.675003.3545货币9范晨有限合伙人16.605002.0127货币10YIHUANG有限合伙人16.605002.0127货币11SHENYIWANG有限合伙人16.605002.0127货币
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,72,执行事务合伙人,企业份额。注2：2024年2月，发行人员工JIANXU离职，其所持有的苏州贤达合伙份额转让给普通合伙人黄学英。2、苏州杰贤中文名称：苏州杰贤企业管理合伙企业（有限合伙）统一社会信用代码：91320594MA1TDWHX1U注册地：中国（江苏）自由贸易试验区苏州片区集贤街11号赛分科技研发办公大楼一楼办公室一类型：有限合伙企业注册资本：427.302万元人民币执行事务合伙人：黄学英成立日期：2017年12月5日营业范围：企业管理服务及咨询、商务信息咨询、经济信息咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）截至本招股说明书签署日，苏州杰贤股权结构如下：序号合伙人姓名/名称合伙人性质认缴出资额（万元）认缴出资比例（%）出资方式1黄学英普通合伙人227.427053.2239货币2刘干有限合伙人61.500014.3926货币3丁忠有限合伙人21.52505.0374货币4徐新东有限合伙人18.45004.3178货币5卞庆莲有限合伙人15.37503.5982货币6丁良龙有限合伙人15.37503.5982货币7张伍保有限合伙人15.37503.5982货币8戴丽有限合伙人15.37503.5982货币9胡新妹有限合伙人15.37503.5982货币10杨元营有限合伙人12.30002.8785货币
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,73,普通合伙人,名称合伙人性质认缴出资额（万元）认缴出资比例（%）出资方式11黄杰有限合伙人9.22502.1589货币合计/427.3020100.0000/注：苏州杰贤人员构成系发行人国内员工，其中丁忠于2019年4月离职。3、员工持股计划遵循“闭环原则”公司股权激励方案约定：在赛分科技上市或者被并购之前，有限合伙人可以选择全部或者部分转让本合伙企业股权份额，只能转让给普通合伙人（即黄学英），普通合伙人需要出资购买有限合伙人的份额。苏州贤达、苏州杰贤承诺，自发行人股票上市之日起36个月内，不转让或者委托他人管理直接和间接持有的发行人首次公开发行股票前已发行股份，也不由发行人回购该部分股份。（三）其他持有公司5%以上股份的主要股东情况截至本招股说明书签署日，公司除控股股东外，直接或间接持股比例超过5%的其他主要股东及其关联方情况如下：1、周金清周金清，男，生于1941年，中国国籍，无境外永久居留权，身份证号32042119411122****。截至本招股说明书签署日，周金清直接持有公司8.79%的股份。周金清现任江苏鸿联置业集团有限公司董事、上海元光投资有限公司执行董事、江苏鸿联建材有限公司监事、常州市葑岸电镀有限公司监事、常州市长江科技小额贷款股份有限公司监事主席等职务。周金清历任江苏新鸿联集团有限公司董事长、江苏鸿联置业集团有限公司董事长、常州红联纺织机械厂厂长、常州红联灯具厂厂长、鸿联灯饰有限公司董事长兼总经理、常州鸿成金属制品有限公司董事长、常州鸿艺彩色玻璃有限公司董事长、江苏康博达国际曲棍球事业发展有限公司董事长、鸿安灯饰有限公司副董事长、江苏武进农村商业银行股份有限公司董事等。2
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,74,执行事务合伙人,"苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-73况如下：企业名称安徽同华高新技术中心（有限合伙）执行事务合伙人安徽同华投资管理中心（有限合伙）注册资本57,000万元人民币实缴资本57,000万元人民币企业类型有限合伙企业成立时间2015-03-25注册地址芜湖市弋江区高新技术开发区漳河路30号汇峰跨境电商产业园一楼主要经营地址上海浦东新区兰花路333世纪大厦15楼经营范围一般项目：技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广（除许可业务外，可自主依法经营法律法规非禁止或限制的项目）主营业务与发行人业务的关系高新同华主营业务为股权投资，与发行人主营业务相互独立，不存在竞争关系。中国证券投资基金业协会备案未备案出资结构合伙人名称合伙人类别认缴金额（万元）持股比例（%）安徽同华投资管理中心（有限合伙）普通合伙人2,400.004.21陈灏元有限合伙人50,000.0087.72盛秀林有限合伙人1,550.002.72周兆渊有限合伙人1,400.002.46钱坤有限合伙人1,350.002.37郭玥有限合伙人300.000.53合计57,000.00100.00注：2024年2月，高新同华名称由安徽高新同华创业投资基金（有限合伙）变更为安徽同华高新技术中心（有限合伙）。陈灏元持有高新同华87.7193%份额，并"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,75,执行事务合伙人,"民，男，生于1964年，中国国籍，美国永久居留权，身份证号32010219640913****。截至本招股说明书签署日，陆民直接持有公司8.08%股权。陆民现任深圳市摩派科技有限公司总经理。陆民取得南京东南大学自动化学士学位。4、国寿疌泉截至本招股说明书签署日，国寿疌泉直接持有公司7.85%的股份，其基本情况如下：企业名称江苏国寿疌泉股权投资中心（有限合伙）执行事务合伙人国寿（江苏）股权投资有限公司注册资本500,000万元人民币实缴资本334,492.5万元人民币企业类型有限合伙企业成立时间2019-12-27注册地址南京市建邺区梦都大街136号201室主要经营地址北京市朝阳区东三环中路5号财富金融中心67层西侧经营范围股权投资；实业投资；从事非证券股权投资；投资管理；资产管理。（依法须经批准的项目，经相关部门批准后方可开展经营活动）主营业务与发行人国寿疌泉主营业务为股权投资，与发行人主营业务相互独立，不存在"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,76,私募基金,"苏州赛分科技股份有限公司首次公开发行股票并在科创板上市招股说明书1-1-75业务的关系竞争关系。中国证券投资基金业协会备案已备案，私募基金编号SJZ124出资结构合伙人名称合伙人类别认缴金额（万元）持股比例（%）国寿（江苏）股权投资有限公司普通合伙人5,000.001.00中国人寿保险股份有限公司有限合伙人300,000.0060.00江苏省政府投资基金（有限合伙）有限合伙人150,000.0030.00中国人寿财产保险股份有限公司有限合伙人45,000.009.00合计500,000.00100.00国寿疌泉的普通合伙人为国寿（江苏）股权投资有限公司，其基本信息如下：企业名称国寿（江苏）股权投资有限公司法定代表人刘阳注册资本5,000万元人民币实缴资本5,000万元人民币企业类型有限责任公司（法人独资）成立时间2019-11-12注册地址南京市建邺区庐山路168号9楼901-1室主要经营地址北京市朝阳区东三环中路5号财富金融中心67层西侧经营范围股权投资，从事股权投资管理及相关服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）主营业务与发行人业务的关系国寿（江苏）股权投资有限公司主营业务为投资管理，与发行人主营业务相互独立，不存在竞争关系。出资结构股东名称认缴金额（万元）持股比例（%）国寿成达（上海）健康医疗股权投资管理有限公司5,000"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,77,普通合伙人,"九层经营范围从事非证券股权投资活动及相关咨询业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）主营业务与发行人业务的关系华泰大健康一号主营业务为股权投资，与发行人主营业务相互独立，不存在竞争关系。中国证券投资基金业协会备案已备案，证券公司直投基金产品编码S32514出资结构合伙人名称合伙人类别认缴金额（万元）持股比例（%）华泰紫金投资有限责任公司普通合伙人27,910.0019.12南京市创新投资集团有限责任公司有限合伙人20,000.0013.70江苏今世缘酒业股份有限公司有限合伙人20,000.0013.70江苏金财投资有限公司有限合伙人10,000.006.85江苏汇鸿创业投资有限公司有限合伙人10,000.006.85福建国耀投资有限公司有限合伙人7,000.004.80常州高新技术产业开发区常能电器有限公司有限合伙人6,000.004.11福建盼盼投资有限公司有限合伙人5,000.003.43江苏康缘药业股份有限公司有限合伙人5,000.003.43傅和亮有限合伙人3,000.002.06南京高科新创投资有限公司有限合伙人3,000.002.06高力控股集团有限公司有限合伙人3,000.002.06江苏省农垦投资管理有限公司有限合伙人3,000.002.06江苏苏美达资本控股有限公司有限合伙人3,000.002.06王耀方有限合伙人2,000.001.37严汉忠有限合伙人2,000.001.37商辉有限合伙人2,000.001.37镇江市一花一树生态农业有限公司有限合伙人2,000.001.37成都贝多安企业管理咨询合伙企业（有限合伙）有限合伙人2,000"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,78,执行事务合伙人,"司有限合伙人1,000.000.69成都恒昊创新科技有限公司有限合伙人1,000.000.69南京华泰瑞兴投资基金管理合伙企业（有限合伙）有限合伙人40.000.03合计145,950.00100.00（2）华泰大健康二号截至本招股说明书签署日，华泰大健康二号直接持有公司0.38%的股份，其基本情况如下：企业名称南京华泰大健康二号股权投资合伙企业（有限合伙）执行事务合伙人华泰紫金投资有限责任公司注册资本10,000万元人民币实缴资本10,000万元人民币企业类型有限合伙企业成立时间2016-12-28注册地址南京市鼓楼区汉中门大街301号1501室主要经营地址南京市江东中路230号三号楼九层经营范围从事非证券股权投资活动及相关咨询业务。（依法须经批准的项目，经相关部门批准后方可开展经营活动）主营业务与发行人业务的关系华泰大健康二号主营业务为股权投资，与发行人主营业务相互独立，不存在竞争关系。中国证券投资基金业协会备案已备案，证券公司直投基金产品编码S32515出资结构合伙人名称合伙人类别认缴金额（万元）持股比例（%）华泰紫金投资有限责任公司普通合伙人1,990.0019.90四川省健康养老产业股权投资基金合伙企业（有限合伙）有限合伙人8,000.0080.00南京华泰瑞兴投资基金管理合伙企业（有限合伙）普通合伙人10.000.10合计10,000.00100.00（3）华泰紫金投资有限责任公司华泰紫金投资有限责任公司为华泰大健康一号和华泰大健康二号的普通合"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,79,执行事务合伙人,XUWEIZHENGXU，男，生于1964年，美国国籍，美国护照号56187****。截至本招股说明书签署日，WEIZHENGXU通过苏州博达、海佳同康间接分别控制公司3.61%和1.49%股权，合计控制公司5.09%股权。（2）苏州博达截至本招股说明书签署日，苏州博达直接持有公司3.61%的股份，其基本情况如下：企业名称苏州博达投资咨询合伙企业（有限合伙）执行事务合伙人WEIZHENGXU注册资本883万元人民币实缴资本883万元人民币企业类型有限合伙企业成立时间2018-02-11注册地址苏州工业园区丰茂巷52号香茂花园9幢501室（非独立住宅）
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,80,执行事务合伙人,9.59CHONGYINGXU有限合伙人123.7514.01丁师伟有限合伙人120.0013.59程华莲有限合伙人83.009.40陈佑邦有限合伙人42.894.86张志娟有限合伙人4.610.52合计883.00100.00（3）海佳同康截至本招股说明书签署日，海佳同康直接持有公司1.49%的股份，其基本情况如下：企业名称苏州海佳同康技术管理咨询有限公司执行事务合伙人WEIZHENGXU注册资本3万美元实缴资本1万美元企业类型有限责任公司（外国自然人独资）成立时间2015-07-27注册地址吴江经济技术开发区长安路东侧（科技创业园）主要经营地址吴江经济技术开发区长安路东侧（科技创业园）经营范围从事生物医药和新型材料相关产品的研发、销售、技术咨询、技术管理、技术转让。（依法须经批准的项目，经相关部门批准后方可开展经营活动）一般项目：创业投资（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）主营业务与发行人业务的关系海佳同康主营业务为生物医药、新材料领域创业投资，与发行人主营业务相互独立，不存在竞争关系。出资结构股东名称认缴金额（万美元）持股比例（%）WEIZHENGXU3.00100.00合计3.00100.00
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,82,前十名股东,"2,9090.077530张敏237,5210.0648237,5210.057031圣成投资111,5390.0304111,5390.026832圣祁投资17,8940.004917,8940.004333社会公众股--49,975,69012.0000合计366,488,394100.0000416,464,084100.0000（二）本次发行前后公司前十名股东情况本次发行前后公司前十名股东情况详见本招股说明书“第四节发行人基本情况”之“十、公司股本情况”之“（一）本次发行前后的股本结构”。（三）本次发行前后公司前十名自然人股东情况本次发行前后，公司前十名自然人股东的直接持股情况及其在公司担任职务情况如下："
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,83,普通合伙人,"部自然人股东涉及86,366股（占发行前股份0.02%）的股权代持解除情形，导致上述股权实际持有人发生变化外，公司无新增股东的情况。（六）本次发行前各股东间的关联关系本次发行前，公司各股东间的关联关系及关联股东的各自持股比例如下表所示：序号股东姓名/名称股份数量（股）持股比例（%）关联关系1黄学英92,364,17725.2025黄学英为苏州贤达、苏州杰贤的普通合伙人，持有苏州贤达17.39%的股份及苏州杰贤53.22%的股份。2苏州贤达15,427,2504.20953苏州杰贤7,990,2002.18024华泰大健康一号20,146,7015.4972华泰大健康一号、华泰大健"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,84,私募基金,"别持有苏州博达28.03%股份、海佳同康100.00%股份。11海佳同康5,451,0001.487412珠海峦恒7,230,3491.9729珠海峦恒的实际控制人为张海燕、马翠芳和曹伟；高瓴祈睿的实际控制人为朱秀花、马翠芳和曹伟。13高瓴祈睿7,230,3491.972914国药中生5,311,2291.4492国药中生、国药二期执行事务合伙人均为上海健壹私募基金管理有限公司，上海健壹私募基金管理有限公司法定代表人、实际控制人为吴爱民。圣成投资、圣祁投资执行事务合伙人均为吴爱民。15国药二期1,789,6880.488316圣成投资111,5390.030417圣祁投资17,8940.0049注：2022年12月27日，南京道兴投资管理中心（普通合伙）更名为南京道兴创业投资管理中心（普通合伙）。（七）公司股东公开发售股份的情况公司本次发行不涉及老股发售。（八）特殊权利条款的内容及终止情况1、2021年11月签署的《股东协议》取代了历次融资签署的一切股东协议2021年11月22日，赛分科技现有全体股东签署了《股东协议》，第10.3条约定：“本协议构成各方有关本协议主题事项所达成的全部理解，并取代各方或其任何负责人、雇员或代表先前以书面或口头形式就相同事项所达成的所有意向书、协议、承诺、安排、沟通、声明及／或保证等（包括但不限于前轮融资协议以及公司方与各股东于本协议签署日之前签订的任何其他投资协议），且本协议（包括其修改协议或修正，以及其他交易文件）包含了各方就本协议项下事项（包括但不限于公司的股东权利义务）的唯一和全部协议。为避免疑义，各方确"
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,85,私募投资基金,并自始无效。”根据《股东协议》第10.3条和3.12条，股东的特殊权利以本《股东协议》为准，特殊权利自公司合格首次公开发行申报基准日起或其另行书面同意的更早时点起不可撤销地终止并自始无效。（九）金融产品纳入监管情况公司股东中国寿疌泉、复星惟盈、高瓴祈睿、国药中生、国药二期、夏尔巴二期、聚贝投资、苏州敦行属于私募基金，华泰大健康一号和华泰大健康二号属于证券公司私募投资基金，上述股东均已在中国证券投资基金业协会备案并纳入监管，具体情况如下：
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,86,私募基金,为华泰证券股份有限公司全资子公司，已在中国证券投资基金业协会备案，登记编号为PT2600011618。复星惟盈的基金管理人上海复星创富投资管理股份有限公司已在中国证券投资基金业协会备案，登记编号为P1000303。高瓴祈睿的基金管理人珠海高瓴股权投资管理有限公司已在中国证券投资基金业协会备案，登记编号为P1002820。国药中生和国药二期的基金管理人上海健壹私募基金管理有限公司已在中国证券投资基金业协会备案，登记编号为P1000641。夏尔巴二期的基金管理人珠海夏尔巴股权投资管理有限公司已在中国证券投资基金业协会备案，登记编号为P1068644。聚贝投资的基金管理人北京宏儒和愉投资管理有限公司已在中国证券投资基金业协会备案，登记编号为P1025162。苏州敦行的基金管理人苏州敦行投资管理有限公司已在中国证券投资基金业协会备案，登记编号为P1064670。
STAR001,STAR001_688758_苏州赛分科技股份有限公司_招股说明书.pdf,87,私募投资基金,招股说明书1-1-86发行人其他现有股东中，苏州贤达、苏州杰贤系发行人员工持股平台；苏州博达系WEIZHENGXU控制的投资人持股平台；海佳同康系WEIZHENGXU全资控制企业；甘李药业系生物医药企业；高新同华、源峰磐赛、珠海峦恒、骏耀投资、道兴投资、圣成投资、圣祁投资不存在以非公开方式向投资者募集资金的情形，其资产亦未委托基金管理人进行管理，也未担任任何私募投资基金的管理人，不属于《私募投资基金监督管理暂行办法》和《私募投资基金管理人登记和基金备案办法（试行）》规定的私募投资基金或私募基金管理人。十一、董事、监事、高级管理人员及核心技术人员的情况（一）董事会成员公司董事会由9名董事组成，其中独立董事3名。现任董事基本情况如下表：姓名在本公司职务任职期限提名人黄学英董事长、总经理2021.8.25-2024.8.25黄学英SUNSHAO-TANG董事2021.8.25-2024.8.25苏州贤达陈淼董事2021.8.25-2024.8.25华泰大健康一号聂迎庆董事2021.8.25-2024.8.25高新同华陈道金董事2021.8.25-2024.8.25国寿疌泉张敏董事2021.8.25-2024.8.25复星惟盈彭淑贞独立董事2021.8.25-2024.8.25黄学英梁永伟独立董事2021.8.25-2024.8.25黄学英徐锋独立董事2021.8.25-2024.8.25黄学英上述各位董事简历如下：黄学英博士，赛分科技董事长、总经理，中国国籍，美国永久居留权，南京大学本科、硕士，美国特拉华大学博士，斯坦福大学博士后。1999年至2005年间先后供职于美国戴安公司及美国
